Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
22.01.2023,15:00,3EA2368,10,AKHİSAR BELEDİYE BASKETBOL,77 - 80,KARAMÜRSEL GSK,A,MANİSA,Akhisar Belediye Spor Salonu,Youtube / TBF TV,HAVVA MİRHAN ATEŞER,ALİ RIZA PİNAT,HAKKI ÜNVER,MURATCAN KOCABAY,İSMAİL ATAR,ÜMİT KONCA,RAUF ŞENEL,HEDİYE AYTAŞ SARIASLAN,Akhisar Belediye Spor Salonu
22.01.2023,16:00,3EA2376,10,PİZZA BULLS CO BASKET,85 - 77,NAZİLLİ BELEDİYESPOR,C,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,,BATUHAN MERT GÜL,OZAN GÜNDÜZ,KUBİLAY SERDAR DURAN,TUĞBA EŞKİL,FARUK RAMOĞLU,YUSUF YELESDAĞ,TUNA TAŞ,MURAT SEVGİL,Şehit Mustafa Özel Spor Kompleksi
23.01.2023,18:00,3EA2371,10,İSTANBUL ANKA SPOR,71 - 65,NADİR GOLD İSTANBUL BASKET,B,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,,UYGAR KURT,HÜSEYİN SÖYLEMEZOĞLU,İREM GÖRDES,İSMAİL EVREN YÜZÜGÜZEL,MURAT SÜMER,TUĞÇE KAYA,KÜBRA TOPAL,FATİH DEMİR,Küçükçekmece Halkalı Spor Salonu
27.01.2023,13:00,3EA2386,11,RINO SERAMİK PORSELEN,58 - 90,İSTANBUL EFENDİLERİ,A,ANKARA,Sinan Şamil Sam Spor Salonu,Youtube / TBF TV,SALİH SERKAN KOÇAK,EMRE YELDAŞ,ÇAĞRI TEMUR,HACI MUSTAFA  BORA,AZRA ÖZKAN,AHMET BUĞRAHAN TÜRKER,SÜMEYYE SENEKLİOĞLU,VEYSEL SİNAN TUNCER,Sinan Şamil Sam Spor Salonu
27.01.2023,13:00,3EA2389,11,NEF,73 - 78,SARAY SPOR 1953,B,İSTANBUL,Ahmet Cömert Spor Salonu,Youtube / TBF TV,AHMET KÖSE,MUSTAFA GÜRHAN SOYSAL,EMRE EFE CİHAN,HALİL SERTDURAK,KÜBRA TOPAL,MERVE SAĞLAM,CEYDA KAPKAÇ,NEŞE KIRAN,Ahmet Cömert Spor Salonu
27.01.2023,13:30,3EA2400,11,SAMSUN BASKETBOL AKADEMİ,48 - 87,ESENLER EROKSPOR,D,SAMSUN,Mustafa Dağıstanlı Spor Salonu,,ERHAN ERDOĞAN,ÇAĞATAY TAŞKIN,ÇELEBİ YAŞAR,BURAK KARAMUSTAFAOĞLU,GAMZE ÇAKIR,SEDA ÖZDEMİR,KADİR BERDAN ŞEKER,SONA YAVUZ,Mustafa Dağıstanlı Spor Salonu
27.01.2023,16:00,3EA2395,11,BÜYÜK ANADOLU SPOR,71 - 99,DOĞA KOLEJİ GAZİANTEP GENÇLİK,C,ANKARA,Sinan Şamil Sam Spor Salonu,Youtube / TBF TV,MUSTAFA ÇELTİKER,OSMAN CAN GÜNDOĞDU,TAYFUN KARAKUM,SİBEL KANIK,ASLI DİNÇEL,VEYSEL SİNAN TUNCER,SÜMEYYE SENEKLİOĞLU,AHMET BUĞRAHAN TÜRKER,Sinan Şamil Sam Spor Salonu
27.01.2023,16:00,3EA2396,11,GEÇİT SPOR,61 - 77,PİZZA BULLS CO BASKET,C,BURSA,Yıldırım Şahin Başol Spor Kompleksi,,FATİH ERDOĞAN,KADİR GİRAY ESEN,SAMİ İREK,RAMAZAN ÖYLEK,TUĞBA ÖYLEK,AYÇA ÜNLÜ,SUELNUR ÇELİK,TEOMAN ÖYLEK,Yıldırım Şahin Başol Spor Kompleksi
27.01.2023,20:00,3EA2394,11,TEŞVİKİYE,73 - 79,ÇAYIROVA BELEDİYESİ,C,İSTANBUL,Caferağa Spor Salonu,Youtube / TBF TV,MURAT GENÇ,DERYA ÇELİK,TEOMAN ALTAR AKIN,CEM ATMACA,MURAT GÜRKAN,BÜŞRA ERKAN,TİMUR TOPUZ,EBRU ULUDOĞAN,Caferağa Spor Salonu
28.01.2023,14:00,3EA2401,11,ADANA SERTAŞ SPOR,59 - 100,İSTANBUL BBSK,D,ADANA,Menderes Spor Salonu,,BATUHAN KÜMÜKOĞLU,GÜNDOĞAN ALİ BALABAN,HAMZA ÇALIŞKAN,MEYMİNE MİNE YAZGÖNÜL,GÜVEN AYDOĞAN,BETÜL AĞAR,EDA AYDOĞAN,DENİZ ORGÜN,Menderes Spor Salonu
28.01.2023,15:00,3EA2385,11,KARAMÜRSEL GSK,82 - 87,ETİMESGUT BELEDİYESİ,A,KOCAELİ,Karamürsel ATATÜRK Spor Salonu,,SİBEL KOÇ,BURAK PEHLİVAN,TARIK ARAZ,HAKAN AK,BERFU BARUT,TÜRKER YILMAZ,YILDIZ BUĞDACI,SUDENUR DUMAN,Karamürsel ATATÜRK Spor Salonu
28.01.2023,16:00,3EA2390,11,KARŞIYAKA BELEDİYESPOR,96 - 67,HIGH TOUCH HT,B,İZMİR,Karşıyaka Belediyesi 1912 Zühtü Işıl Spor Salonu,,BARIŞ BURAK DURMUŞ,NUR AKÇA,ÖZKAN ALTINÖRS,HATİCE DİLHUN SUKAN,GİZEM ÖZAYDIN,MEHMET AKINCI,ARZU AKINCI,OKAN ÇETİNBAŞ,Karşıyaka Belediyesi 1912 Zühtü Işıl Spor Salonu
28.01.2023,17:00,3EA2397,11,SEMT77 YALOVA ACARSPOR,102 - 82,ÜSKÜDAR BELEDİYESİ,C,YALOVA,90. Yıl Spor Salonu,Youtube / TBF TV,ABDULLAH UYANIK,OZAN GÜNDÜZ,ŞEVKET KUTLUHAN KANBUROĞLU,UMUT GEDİK,EMİNE AK,TAYFUN CAN DEMİR,YELDA KARAHASAN,İBRAHİM HALİL SİVİL,90. Yıl Spor Salonu
28.01.2023,17:30,3EA2398,11,ÇORLU BELEDİYESİ,84 - 74,FRUTTİ EXTRA BURSA,D,TEKİRDAĞ,Çorlu Belediyesi Spor Salonu,Youtube / TBF TV,UYGAR KURT,RECEP GÜRKAN ÖZKAN,SÜLEYMAN ÇAĞRI NAKİLCİOĞLU,MELİH ERGENE,MELİKE AKGÜN,HİLAL TARIER,ÖZLEM DELİCE,ATA UĞUR ÖNGEL,Çorlu Belediyesi Spor Salonu
28.01.2023,18:00,3EA2399,11,BEYLİKDÜZÜ BASKETBOL,93 - 60,NET DEĞERLEME MAVİ BİRLİK,D,İSTANBUL,Beylikdüzü Spor Salonu,,AHMET BASRİ YILDIZ,MAHSUN ALANKO,MELİK KAYA,SERDAR ÇELİK,EMRE YAZICI,BİROL ŞİMŞEK,SEDAT BAYRAM,MURAT ÖZKAN,Beylikdüzü Spor Salonu
28.01.2023,18:00,3EA2393,11,NAZİLLİ BELEDİYESPOR,67 - 57,ÇÖZÜM ANKARA KOLEJİ,C,AYDIN,Nazilli Spor Salonu,,SERHAT DÜLGER,GÖKHAN EĞLENOĞLU,MEHMET KURTULUŞ SAVAŞ,OKAN ÖZER,KARDELEN ÖZERUZ,GÖKHAN KILIÇ,OSMAN ATMACA,SÜLEYMAN DURMUŞ,Nazilli Spor Salonu
28.01.2023,18:00,3EA2391,11,İLKLER ŞEHRİ UŞAK,51 - 70,İSTANBUL ANKA SPOR,B,UŞAK,Uşak Üniversitesi Spor Bilimleri Fakültesi Spor Salonu,,HAVVA MİRHAN ATEŞER,SONER ÖZAYDOĞAN,FATİH KURT,SALTUK BUĞRA  ASLAN,SAMET ALTINAY,ADEM DELİAVCI,DENİZ DEMİREL,MUTLU AKBAŞ,Uşak Üniversitesi Spor Bilimleri Fakültesi Spor Salonu
28.01.2023,18:00,3EA2388,11,NADİR GOLD İSTANBUL BASKET,76 - 63,AYKANAT SPOR,B,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,Youtube / TBF TV,MUSTAFA TOPALOĞLU,FATİH OĞUZHAN,BATUHAN BARUT,ORHAN EFE  ÖZENÇ,GÜLİZ KONCA ADİLLER,YÜKSEL NAZLIGÜL,MERVE GÜLDAŞ,ALPER LAÇİNKAYA,Darüşşafaka Ayhan Şahenk Spor Salonu
28.01.2023,19:00,3EA2384,11,VEFA,55 - 66,EGE ÜNİVERSİTESİ DAÇKA,A,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,,SEDEF YARICI,NİHAT KARA,ARTUN BAYRAKTAR,BOĞAÇHAN ŞERBETCİOĞLU,GÜL URASLI,YUSUF YELESDAĞ,MURAT SÜMER,KEREM SIRMAGİL,Şehit Mustafa Özel Spor Kompleksi
29.01.2023,18:00,3EA2392,11,ANKARA ANADOLU BASKET,59 - 103,KONYA BÜYÜKŞEHİR BELEDİYESPOR,B,ANKARA,Sinan Şamil Sam Spor Salonu,Youtube / TBF TV,İZEL DENİZ PEHLİVAN ÇAKICI,ALİ RIZA PİNAT,HÜSEYİN MERT ŞEKER,GÖKHAN ÇAĞLIYAN,FİKRET MERCAN,MEHMET AKİF CUMHURLU,YENER SALMAN,HÜSEYİN ÖKMEN,Sinan Şamil Sam Spor Salonu
30.01.2023,19:00,3EA2387,11,LİMA SPOR,71 - 72,AKHİSAR BELEDİYE BASKETBOL,A,İSTANBUL,BJK Emlakjet Spor Kompleksi,Youtube / TBF TV,AHMET TAYLAN ÖZTÜRK,ESRA YILDIZ,KAAN ÖZKAN,EMİR GÜNEY,TUNA TAŞ,EMRAH RİFAİ,PINAR YÜKSEL,HİLMİ CANKUT AYNAR,BJK Emlakjet Spor Kompleksi
3.02.2023,14:00,3EA2414,12,ÇÖZÜM ANKARA KOLEJİ,86 - 69,GEÇİT SPOR,C,ANKARA,TOBB ETÜ Spor Salonu ,Youtube / TBF TV,İZEL DENİZ PEHLİVAN ÇAKICI,AHMET KÖSE,MELİKŞAH MERCAN,HACI MUSTAFA  BORA,BURCU NUR KIVRAK,FATİH ŞEN,SÜMEYYE SENEKLİOĞLU,AHMET BUĞRAHAN TÜRKER,TOBB ETÜ Spor Salonu
3.02.2023,14:00,3EA2415,12,PİZZA BULLS CO BASKET,77 - 50,BÜYÜK ANADOLU SPOR,C,İSTANBUL,Şehit Mustafa Özel Spor Kompleksi,,SİBEL KOÇ,EREN KILINÇ,TEOMAN ALTAR AKIN,FURKAN DEDE,BURHAN DEMİR,GÖKHAN BAŞARAN,MEHMET KAPUCU,ALİ FIRAT KILEY,Şehit Mustafa Özel Spor Kompleksi
3.02.2023,15:00,3EA2419,12,FRUTTİ EXTRA BURSA,88 - 84,ADANA SERTAŞ SPOR,D,BURSA,Barış Spor Salonu ve Gençlik Merkezi,,ABDULLAH UYANIK,SAMİ İREK,ALPER OĞUZCAN CİRİT,MEHMET İSMET BAYRİ,SEVCAN ÖNER,ESRA AL,AHMET CAN ŞAPÇI,NİDA ECE TÜZÜK,Barış Spor Salonu ve Gençlik Merkezi
3.02.2023,16:00,3EA2418,12,NET DEĞERLEME MAVİ BİRLİK,68 - 105,ÇORLU BELEDİYESİ,D,ANKARA,Sinan Şamil Sam Spor Salonu,Youtube / TBF TV,BUĞRA ÇAĞATAY SAVAŞ,SALİH SERKAN KOÇAK,ÇAĞRI TEMUR,CANSIN BERK KÖSEOĞLU,FERHAT DOĞAN,SAMET CAN ALICI,SİNA KÜÇÜKDİLEK,ASLI DİNÇEL,Sinan Şamil Sam Spor Salonu
3.02.2023,16:00,3EA2403,12,EGE ÜNİVERSİTESİ DAÇKA,79 - 84,KAPAKLI SPOR,A,İZMİR,Ege Üniversitesi Spor Salonu,,HAVVA MİRHAN ATEŞER,ALİ RIZA PİNAT,ÇAĞATAY TAŞKIN,ZAFER ENÜŞTÜLÜ,CEREN BARAN,MESUT KARABULUT,AYŞE SELCEN ÜŞENMEZ,ÇAĞATAY KAMER VANLIOĞLU,Ege Üniversitesi Spor Salonu
