Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
20.03.2021,17:30,2EA4062,23,SİGORTAM.NET,77 - 82,KOCAELİ BŞB KAĞITSPOR,,İSTANBUL,Gazanfer Bilge,Youtube / TBF TV,UĞUR ÖZEN,SEYHAN TOPALOĞLU,HALİL ERKOÇ,SAVAŞ BAYRAM ERTÜRK,BERK MERT,YUSUF YELESDAĞ,MURAT SEVGİL,AYGÜN SEVGİL,Gazanfer Bilge
21.03.2021,14:00,2EA4069,23,AKHİSAR BELEDİYE BASKETBOL,79 - 86,BÜYÜKŞEHİR HASTANESİ KONYASPOR BASKETBOL,,MANİSA,Akhisar Belediye Spor Salonu,Youtube / TBF TV,TEKİN ÖZÜBİR,FATİH GÜLER,CEMİL UYGÜL,MURAT KARTAL,İSMAİL ATAR,HEDİYE AYTAŞ SARIASLAN,ÖZLEM DOĞAN,GÜL YILDIRIM,Akhisar Belediye Spor Salonu
21.03.2021,15:45,2EA4068,23,MERKEZEFENDİ BELEDİYESİ DENİZLİ BASKET,79 - 70,MANİSA BÜYÜKŞEHİR BELEDİYE SPOR,,DENİZLİ,Pamukkale Üniversitesi Spor Salonu,Youtube / TBF TV,YÜCEL ÇİLİNGİR,GÖKSUN ÖZ,MUZAFFER VARDARLI,MEHMET KANER,SERKAN ŞAHİN,SEHER GEZER,AYŞE ERİŞ,RAMAZAN ERİŞ,Pamukkale Üniversitesi Spor Salonu
21.03.2021,17:30,2EA4064,23,MAMAK BELEDİYESİ,94 - 75,SAMSUNSPOR,,ANKARA,Mamak Belediyesi Spor Salonu,Youtube / TBF TV,TURGUT IŞIK,OZAN GÖNEN,YİĞİT GÖNÜLTAŞ,DERYA ANTAŞ,FUNDA KONCA,SİBEL FAZLIOĞLU,KAMİL TOSUN,TUNCER ULUŞEKER,Mamak Belediyesi Spor Salonu
22.03.2021,16:00,2EA4063,23,BUDO GEMLİK,77 - 87,BALIKESİR BÜYÜKŞEHİR BELEDİYESPOR,,BURSA,Gemlik Spor Salonu,Youtube / TBF TV,AYDIN KARAÇAM,ABDULLAH KOPUTAN,MUHAMMED MURAT ZAFER,EBRU ÖZTAŞKIRAN,SEVDA USTA,ADEM ÇATALKAŞ,ÇİGDEM AKYILDIZ,TEOMAN ÖYLEK,Gemlik Spor Salonu
22.03.2021,18:00,2EA4066,23,NADİR GOLD İSTANBUL BASKET,104 - 93,ANKARA ANADOLU BASKET,,İSTANBUL,Gazanfer Bilge,TRT SPOR 2,İBRAHİM ALTINTAŞ,AHMET TANER İBİN,NİHAT ÇETİN,BURCU KOCAOĞLU SANCAR,GÖKHAN BAŞARAN,BİROL ŞİMŞEK,ESİN MÜEZZİNOĞLU,ERMAN YÜCEL,Gazanfer Bilge
26.03.2021,18:00,2EA4076,24,MANİSA BÜYÜKŞEHİR BELEDİYE SPOR,90 - 71,AKHİSAR BELEDİYE BASKETBOL,,MANİSA,Muradiye Spor Salonu,TRT SPOR 2,SAMİ ÖZEL,TOLGA EDİS,ANIL VEZİROĞLU,OKAN KAHRAMAN,MERVE ERNAKOL,HEDİYE AYTAŞ SARIASLAN,GÜL YILDIRIM,ABDULLAH KURT,Muradiye Spor Salonu
27.03.2021,14:00,2EA4077,24,ANKARA ANADOLU BASKET,73 - 92,BÜYÜKŞEHİR HASTANESİ KONYASPOR BASKETBOL,,ANKARA,TOBB ETÜ Spor Salonu,Youtube / TBF TV,MURAT CİNER,ORKUN YURTTAŞ,MESUT ÖZTÜRK,MUSTAFA KOCAEREN,ULVİYE DEMİRÖRS,SİNA KÜÇÜKDİLEK,ALİ MURAT SUNGUR,İSMAİL FULSER,TOBB ETÜ Spor Salonu
27.03.2021,15:45,2EA4071,24,SAMSUNSPOR,69 - 63,BUDO GEMLİK,,SAMSUN,Mustafa Dağıstanlı Spor Salonu,Youtube / TBF TV,UĞUR ÖZEN,FATİH GÜLER,NAZLI ÇİSİL GÜNGÖR,NAZLI AYYILDIZ TURAN,MİHRİBAN PEKER,MERVE SERDAR,MURAT ŞENDERE,HÜSEYİN MERT ŞEKER,Mustafa Dağıstanlı Spor Salonu
27.03.2021,17:30,2EA4075,24,BORNOVA BELEDİYESPOR,77 - 85,MERKEZEFENDİ BELEDİYESİ DENİZLİ BASKET,,İZMİR,Altındağ Atatürk Spor Kompleksi,Youtube / TBF TV,İBRAHİM ALTINTAŞ,ABDULLAH KOPUTAN,AHMET TANER İBİN,İLKE ORTAÇ ALATAN,YEŞİM KOÇ,GİZEM ÖZAYDIN,ELİF KALENDER,MESUT KARABULUT,Altındağ Atatürk Spor Kompleksi
28.03.2021,14:00,2EA4072,24,FİNAL SPOR,69 - 78,MAMAK BELEDİYESİ,,BURSA,Naim Süleymanoğlu Spor Kompleksi,Youtube / TBF TV,TUNÇTAN DURMUŞCAN,ERHAN GÜRSEL,BATUHAN KÜMÜKOĞLU,EBRU ÖZTAŞKIRAN,SABRİYE ERKAPLAN,TEOMAN ÖYLEK,HALİT YAVUZ,FATİH DURGUT,Naim Süleymanoğlu Spor Kompleksi
28.03.2021,15:45,2EA4070,24,BALIKESİR BÜYÜKŞEHİR BELEDİYESPOR,90 - 99,SİGORTAM.NET,,BALIKESİR,Kurtdereli Spor Salonu,Youtube / TBF TV,TURGUT IŞIK,OZAN GÖNEN,ALİCAN ALICI,SERKAN İNCE,ERCAN ÇAVUŞOĞLU,MERT TELLİBAYRAKTAR,GÜRBÜZ KOÇOĞLU,METİN IŞIK,Kurtdereli Spor Salonu
28.03.2021,17:30,2EA4073,24,NADİR GOLD İSTANBUL BASKET,64 - 66,GLOBAL CONNECT TRAVEL DÜZCE,,İSTANBUL,Caferağa Spor Salonu,Youtube / TBF TV,TEKİN ÖZÜBİR,SEYHAN TOPALOĞLU,CEMİL UYGÜL,MEHMET ZAFER MİLLİ,BİROL ŞİMŞEK,ERMAN YÜCEL,GÖKHAN BAŞARAN,BİROL ÖZDAL,Caferağa Spor Salonu
14.04.2021,15:00,2EA4074,24,KOCAELİ BŞB KAĞITSPOR,60 - 75,SEMT77 YALOVASPOR,,KOCAELİ,Şehit Polis Recep Topaloğlu Spor Salonu,Youtube / TBF TV,YÜCEL ÇİLİNGİR,ERHAN GÜRSEL,MUHAMMED MURAT ZAFER,ERKAN URASLI,İSMAİL DİREN,TARIK ERDOĞAN,YILDIZ BUĞDACI,SEVGİ CANDAZ,Şehit Polis Recep Topaloğlu Spor Salonu
