Tarih,Saat,Maç No,Hafta,A Takım,Sonuç,B Takım,Grubu,Şehir,Salon,TV,Baş Hakem,1. Yrd. Hakem,2. Yrd. Hakem,Temsilci,1. Masa G.,2. Masa G.,3. Masa G.,4. Masa G.,Salon.1
9.01.2022,13:00,BGL1023,13,TARSUS AMERİKAN KOLEJİ,74 - 76,TÜRK TELEKOM SPOR,A,MERSİN,Tarsus Spor Salonu,,HÜSEYİN ÇELİK,HİKMET FEN,ERSEL BÜYÜKKARA,TURGAY KÖROĞLU,RAMAZAN ÖZYİĞİT,VİLDAN KÖROĞLU EZER,YELİZ KAZAN,SABAHİTTİN KAZAN,Tarsus Spor Salonu
9.01.2022,16:00,BGL1031,13,TEŞVİKİYE,85 - 58,TED ANKARA KOLEJLİLER,B,İSTANBUL,Caferağa Spor Salonu,,OSMAN SİNAN İŞGÜDER,ALPER TACETTİN,ASLI KOÇAK,ENES HİKMET ERMANER,ZEHRA AKAN,PERİHAN GİZEM ÜNSAL,GÖRKEM GÖRGÜLÜ,ARZU KÖRKEN,Caferağa Spor Salonu
10.01.2022,14:00,BGL1027,13,ALİAĞA PETKİM SPOR,62 - 73,GALATASARAY  NEF,A,İZMİR,Enka Spor Salonu,,AHMET TATLICI,GÖNENÇ ÇETİN,BURAK MERT DEMİRTAŞ,DENİZ ÜNLÜ,EMİNE KALKAN,DİLEK DOĞAN KARACA,EBRU AYDIN,ÖZGÜR TOPCU,Enka Spor Salonu
10.01.2022,15:00,BGL1030,13,GAZİANTEP BASKETBOL,115 - 64,PUSULAM KOLEJİ MERKEZEFENDİ BELEDİYESİ BASKET,B,GAZİANTEP,Karataş Şahinbey Spor Salonu,,HÜSEYİN ÇELİK,MUSTAFA AKSOY,ALİ CAN YILMAZ,BARIŞ KILIÇKAYA,SELENAY ALKOÇAK,ABDURRAHMAN YALTIRIK,OSMAN KINCAL,UĞUR ŞAHAN,Karataş Şahinbey Spor Salonu
10.01.2022,16:00,BGL1028,13,BEŞİKTAŞ JK,77 - 79,DARÜŞŞAFAKA,B,İSTANBUL,Akatlar Spor ve Kültür Kompleksi,,ÖZLEM YALMAN,BURAK ERKAN,GÖKHAN EĞLENOĞLU,BURCU KOCAOĞLU SANCAR,AYBERK PARALI,HİLMİ CANKUT AYNAR,NEŞE KIRAN,ALPKAN HACIYAKUPOĞLU,Akatlar Spor ve Kültür Kompleksi
10.01.2022,17:00,BGL1025,13,ANADOLU EFES,81 - 54,FRUTTİ EXTRA BURSASPOR,A,İSTANBUL,Küçükçekmece Halkalı Spor Salonu,,SİNEM TETİK AKBAYRAK,ALPER TACETTİN,HAMZA ÇALIŞKAN,ERSİN ÇELİK,MEHMET KAPUCU,BİROL ŞİMŞEK,TUĞÇE KAYA,ESİN MÜEZZİNOĞLU,Küçükçekmece Halkalı Spor Salonu
10.01.2022,17:00,BGL1026,13,FMV IŞIK OKULLARI YALOVASPOR,74 - 79,BÜYÜKÇEKMECE BASKETBOL,A,YALOVA,90. Yıl Spor Salonu,,CAN MAVİSU,SERAY AK,MEHMET BOZKURT,UĞUR AYDEMİR,ZELİHA DEMİR,GÜLEN SÖNMEZ,HÜLYA DOĞAN,NAZMİYE BIYIKOĞLU,90. Yıl Spor Salonu
21.02.2022,16:00,BGL1024,13,FENERBAHÇE BEKO,69 - 71,GELİŞİM KOLEJİ,A,İSTANBUL,Fenerbahçe Metro Enerji Spor Salonu,,KAAN BÜYÜKÇİL,NURİ DİLMEN,GÜNEY BİRLİK,ERSİN ÇELİK,FATMA GÖK,ESER FIRIL,EDA ELFİDAN,EBRU ULUDOĞAN,Fenerbahçe Metro Enerji Spor Salonu
13.01.2022,13:00,BGL1040,14,TOFAŞ,82 - 71,BEŞİKTAŞ JK,B,BURSA,Tofaş Spor Salonu,,UMUT ÖZGÜN ERGÜN,AHMET OĞUZHAN CİRİT,MUSTAFA ÇELTİKER,UMUT GEDİK,AYPERİ SILA KIROĞLU,TEOMAN ÖYLEK,ESRA SOLAK,ESRA AL,Tofaş Spor Salonu
14.01.2022,13:00,BGL1042,14,DARÜŞŞAFAKA,88 - 59,AFYON BELEDİYESİ,B,İSTANBUL,Darüşşafaka Ayhan Şahenk Spor Salonu,,BURAK YILMAZ,MUSTAFA TOPALOĞLU,FATİH OĞUZHAN,BURAK DEMİR,AYBERK PARALI,ALPKAN HACIYAKUPOĞLU,NEŞE KIRAN,GÜL URASLI,Darüşşafaka Ayhan Şahenk Spor Salonu
